iteration,p_upstream_kinematic,p_outlet_kinematic,p_step_kinematic,static_pressure_delta_pa,total_pressure_drop_pa,p_step_abs_pa
370,-2845.42,2.79653,-3006.13,-3489.065249,1003.235569,97642.49075
371,-2846.15,2.7651,-3007.6,-3489.920998,1000.243917,97640.69
372,-2846.79,2.73325,-3008.91,-3490.665981,997.3008843,97639.08525
373,-2847.33,2.70099,-3010.06,-3491.287963,994.4186724,97637.6765
374,-2847.77,2.66835,-3011.05,-3491.786979,991.5868863,97636.46375
375,-2848.12,2.63537,-3011.88,-3492.175328,988.7931773,97635.447
376,-2848.37,2.6021,-3012.57,-3492.440823,986.0703301,97634.60175
377,-2848.55,2.56858,-3013.1,-3492.620261,983.3505292,97633.9525
378,-2848.63,2.53488,-3013.5,-3492.676978,980.7013618,97633.4625
379,-2848.64,2.50104,-3013.77,-3492.647774,978.0653237,97633.13175
380,-2848.57,2.46713,-3013.92,-3492.520484,975.4545155,97632.948
381,-2848.43,2.43316,-3013.95,-3492.307371,972.8669515,97632.91125
382,-2848.23,2.39919,-3013.88,-3492.020758,970.2902512,97632.997
383,-2847.97,2.36523,-3013.72,-3491.660657,967.7139951,97633.193
384,-2847.67,2.33134,-3013.47,-3491.251642,965.1342378,97633.49925
385,-2847.33,2.29757,-3013.15,-3490.793773,962.5198021,97633.89125
386,-2846.96,2.264,-3012.77,-3490.2994,959.8893238,97634.35675
387,-2846.57,2.2307,-3012.33,-3489.780858,957.2200453,97634.89575
388,-2846.17,2.19779,-3011.85,-3489.250543,954.4891325,97635.48375
389,-2845.75,2.16534,-3011.34,-3488.696292,951.7190304,97636.1085
390,-2845.33,2.13342,-3010.79,-3488.14269,948.8850749,97636.78225
391,-2844.9,2.10209,-3010.21,-3487.57756,945.9993614,97637.49275
392,-2844.46,2.07141,-3009.62,-3487.000977,943.0721138,97638.2155
393,-2844.03,2.04143,-3009.02,-3486.437502,940.0579264,97638.9505
394,-2843.61,2.01223,-3008.41,-3485.887232,936.9773793,97639.69775
395,-2843.19,1.98387,-3007.8,-3485.337991,933.8321753,97640.445
396,-2842.8,1.95644,-3007.2,-3484.826639,930.59576,97641.18
397,-2842.43,1.93016,-3006.62,-3484.341196,927.2696288,97641.8905
398,-2842.09,1.90483,-3006.08,-3483.893667,923.8520861,97642.552
399,-2841.81,1.88052,-3005.57,-3483.520887,920.3062094,97643.17675
400,-2841.56,1.85737,-3005.11,-3483.186278,916.6684899,97643.74025
401,-2841.36,1.83548,-3004.69,-3482.914463,912.914217,97644.25475
402,-2841.2,1.81497,-3004.32,-3482.693338,909.0554017,97644.708
403,-2841.08,1.79589,-3003.99,-3482.522965,905.1023231,97645.11225
404,-2841.02,1.77831,-3003.72,-3482.42793,901.0303175,97645.443
405,-2841,1.76226,-3003.51,-3482.383769,896.8637703,97645.70025
406,-2841.04,1.74778,-3003.37,-3482.415031,892.5780522,97645.87175
407,-2841.15,1.73489,-3003.31,-3482.53399,888.1712609,97645.94525
408,-2841.34,1.72357,-3003.35,-3482.752873,883.6206512,97645.89625
409,-2841.62,1.71386,-3003.5,-3483.083978,878.9347674,97645.7125
410,-2841.99,1.70576,-3003.75,-3483.527306,874.1030938,97645.40625
411,-2842.43,1.69928,-3004.09,-3484.058368,869.160527,97644.98975
412,-2842.95,1.69443,-3004.51,-3484.689427,864.094758,97644.47525
413,-2843.54,1.6912,-3005.02,-3485.40822,858.9180026,97643.8505
414,-2844.2,1.6896,-3005.63,-3486.21476,853.6511781,97643.10325
415,-2844.95,1.68963,-3006.34,-3487.133547,848.2487864,97642.2335
416,-2845.78,1.69124,-3007.15,-3488.152269,842.7440905,97641.24125
417,-2846.7,1.69436,-3008.06,-3489.283091,837.1354186,97640.1265
418,-2847.7,1.69894,-3009.07,-3490.513702,831.4140724,97638.88925
419,-2848.77,1.70491,-3010.17,-3491.831765,825.6239035,97637.54175
420,-2849.91,1.71225,-3011.35,-3493.237256,819.754442,97636.09625
421,-2851.11,1.72096,-3012.62,-3494.717926,813.8284718,97634.5405
422,-2852.39,1.73107,-3013.97,-3496.298311,807.8214825,97632.88675
423,-2853.74,1.74256,-3015.42,-3497.966136,801.7563098,97631.1105
424,-2855.15,1.7554,-3016.94,-3499.709115,795.6558232,97629.2485
425,-2856.64,1.76958,-3018.55,-3501.551736,789.4745053,97627.27625
426,-2858.18,1.78503,-3020.23,-3503.457162,783.2808694,97625.21825
427,-2859.77,1.80162,-3021.97,-3505.425235,777.0751497,97623.08675
428,-2861.39,1.8192,-3023.75,-3507.43127,770.8821048,97620.90625
429,-2863.03,1.83766,-3025.56,-3509.462884,764.7141937,97618.689
430,-2864.68,1.85692,-3027.39,-3511.507727,758.5944072,97616.44725
431,-2866.33,1.87703,-3029.23,-3513.553612,752.5350221,97614.19325
432,-2867.97,1.898,-3031.08,-3515.5883,746.5589411,97611.927
433,-2869.61,1.91984,-3032.93,-3517.624054,740.6540011,97609.66075
434,-2871.22,1.94236,-3034.78,-3519.623891,734.8572837,97607.3945
435,-2872.82,1.96502,-3036.61,-3521.61165,729.155638,97605.15275
436,-2874.39,1.98781,-3038.42,-3523.562817,723.5736835,97602.9355
437,-2875.92,2.01058,-3040.19,-3525.464961,718.1239604,97600.76725
438,-2877.41,2.03344,-3041.92,-3527.318214,712.81704,97598.648
439,-2878.87,2.05672,-3043.61,-3529.135232,707.6403816,97596.57775
440,-2880.31,2.08077,-3045.26,-3530.928693,702.5814158,97594.5565
441,-2881.71,2.10585,-3046.88,-3532.674416,697.6644312,97592.572
442,-2883.07,2.13202,-3048.47,-3534.372475,692.8894583,97590.62425
443,-2884.39,2.15917,-3050.01,-3536.022733,688.2673544,97588.73775
444,-2885.67,2.18711,-3051.51,-3537.62496,683.7984602,97586.90025
445,-2886.9,2.21556,-3052.96,-3539.166561,679.4848449,97585.124
446,-2888.08,2.24428,-3054.37,-3540.647243,675.337525,97583.39675
447,-2889.21,2.27308,-3055.72,-3542.066773,671.3461964,97581.743
448,-2890.29,2.30187,-3057.03,-3543.425041,667.532328,97580.13825
449,-2891.32,2.33065,-3058.28,-3544.722046,663.8747386,97578.607
450,-2892.66,2.33436,-3059.67,-3546.368091,659.9738483,97576.90425
451,-2893.75,2.35125,-3060.91,-3547.724031,656.4582376,97575.38525
452,-2894.42,2.40507,-3061.93,-3548.610711,653.5177801,97574.13575
453,-2895.21,2.42919,-3062.92,-3549.608008,650.5620244,97572.923
454,-2895.74,2.48251,-3063.79,-3550.322575,647.9843819,97571.85725
455,-2896.44,2.50102,-3064.68,-3551.20275,645.3365781,97570.767
456,-2896.94,2.54878,-3065.49,-3551.873756,642.993447,97569.77475
457,-2897.47,2.58712,-3066.29,-3552.569972,640.7206653,97568.79475
458,-2898.08,2.61695,-3067.12,-3553.353764,638.4452621,97567.778
459,-2898.76,2.64099,-3067.98,-3554.216213,636.1761999,97566.7245
460,-2899.5,2.66247,-3068.88,-3555.149026,633.9324762,97565.622
461,-2900.26,2.6842,-3069.79,-3556.106645,631.7383655,97564.50725
462,-2901,2.70791,-3070.68,-3557.04219,629.6514462,97563.417
463,-2901.67,2.7343,-3071.54,-3557.895268,627.721479,97562.3635
464,-2902.26,2.76313,-3072.33,-3558.653334,625.9717038,97561.39575
465,-2902.77,2.79366,-3073.06,-3559.315484,624.3817205,97560.5015
466,-2903.19,2.82505,-3073.73,-3559.868436,622.9754988,97559.68075
467,-2903.56,2.85622,-3074.36,-3560.35987,621.6947144,97558.909
468,-2903.91,2.88653,-3074.97,-3560.825749,620.5034197,97558.16175
469,-2904.26,2.91568,-3075.57,-3561.290208,619.3774993,97557.42675
470,-2904.62,2.94362,-3076.18,-3561.765435,618.2941075,97556.6795
471,-2904.99,2.9705,-3076.8,-3562.251612,617.2637459,97555.92
472,-2905.38,2.99658,-3077.43,-3562.761311,616.2631853,97555.14825
473,-2905.77,3.02209,-3078.06,-3563.27031,615.3166539,97554.3765
474,-2906.16,3.04724,-3078.68,-3563.778869,614.4239034,97553.617
475,-2906.53,3.0721,-3079.29,-3564.262573,613.5986811,97552.86975
476,-2906.87,3.09665,-3079.88,-3564.709146,612.8532673,97552.147
477,-2907.18,3.12074,-3080.44,-3565.118406,612.187851,97551.461
478,-2907.47,3.14417,-3080.99,-3565.502358,611.6011077,97550.78725
479,-2907.74,3.16675,-3081.53,-3565.860769,611.0612464,97550.12575
480,-2908,3.18833,-3082.05,-3566.205704,610.5882316,97549.48875
481,-2908.24,3.20886,-3082.57,-3566.524854,610.1730248,97548.85175
482,-2908.46,3.22851,-3083.05,-3566.818425,609.8154195,97548.26375
483,-2908.68,3.24709,-3083.53,-3567.110685,609.4911497,97547.67575
484,-2908.88,3.26489,-3083.99,-3567.37749,609.2136845,97547.11225
485,-2909.08,3.28163,-3084.44,-3567.642997,608.9802202,97546.561
486,-2909.27,3.29725,-3084.88,-3567.894881,608.792404,97546.022
487,-2909.45,3.31188,-3085.3,-3568.133303,608.6394,97545.5075
488,-2909.6,3.32552,-3085.7,-3568.333762,608.5457079,97545.0175
489,-2909.73,3.33815,-3086.07,-3568.508484,608.5097776,97544.56425
490,-2909.84,3.3498,-3086.42,-3568.657505,608.5208953,97544.1355
491,-2909.93,3.36031,-3086.75,-3568.78063,608.5792561,97543.73125
492,-2910.01,3.36962,-3087.07,-3568.890035,608.6726822,97543.33925
493,-2910.09,3.37771,-3087.38,-3568.997945,608.799622,97542.9595
494,-2910.16,3.38461,-3087.67,-3569.092147,608.9509368,97542.60425
495,-2910.22,3.39032,-3087.95,-3569.172642,609.1373003,97542.26125
496,-2910.26,3.39489,-3088.21,-3569.22724,609.3708995,97541.94275
497,-2910.29,3.39834,-3088.44,-3569.268217,609.639458,97541.661
498,-2910.3,3.4007,-3088.66,-3569.283358,609.9551869,97541.3915
499,-2910.29,3.40199,-3088.85,-3569.272688,610.3073866,97541.15875
500,-2910.27,3.40217,-3089.02,-3569.248408,610.7052001,97540.9505
501,-2910.24,3.40124,-3089.18,-3569.210519,611.1272796,97540.7545
502,-2910.2,3.39919,-3089.32,-3569.159008,611.573636,97540.583
503,-2910.15,3.39599,-3089.45,-3569.093838,612.0549763,97540.42375
504,-2910.1,3.39168,-3089.56,-3569.027308,612.5589987,97540.289
505,-2910.03,3.38629,-3089.65,-3568.934955,613.1101637,97540.17875
506,-2909.95,3.37992,-3089.71,-3568.829152,613.6854263,97540.10525
507,-2909.86,3.37266,-3089.76,-3568.710009,614.295344,97540.044
508,-2909.76,3.3646,-3089.78,-3568.577635,614.9291349,97540.0195
509,-2909.64,3.3558,-3089.78,-3568.419855,615.6096422,97540.0195
510,-2909.51,3.34631,-3089.76,-3568.24898,616.3245513,97540.044
511,-2909.38,3.33616,-3089.71,-3568.077296,617.0509054,97540.10525
512,-2909.22,3.32538,-3089.64,-3567.868091,617.8254161,97540.191
513,-2909.06,3.31399,-3089.55,-3567.658138,618.6326381,97540.30125
514,-2908.89,3.30204,-3089.44,-3567.435249,619.463425,97540.436
515,-2908.71,3.28959,-3089.3,-3567.199498,620.3177015,97540.6075
516,-2908.52,3.27669,-3089.14,-3566.950945,621.2060676,97540.8035
517,-2908.31,3.26341,-3088.96,-3566.677427,622.1406836,97541.024
518,-2908.1,3.24981,-3088.75,-3566.403517,623.0863097,97541.28125
519,-2907.88,3.23599,-3088.53,-3566.117088,624.0657321,97541.55075
520,-2907.64,3.22202,-3088.28,-3565.805975,625.0804504,97541.857
521,-2907.4,3.20799,-3088,-3565.494788,626.1165111,97542.2
522,-2907.15,3.19394,-3087.71,-3565.171327,627.1861099,97542.55525
523,-2906.9,3.17992,-3087.4,-3564.847902,628.2662729,97542.935
524,-2906.64,3.16596,-3087.08,-3564.512301,629.3692103,97543.327
525,-2906.37,3.1521,-3086.73,-3564.164572,630.5055257,97543.75575
526,-2906.09,3.13837,-3086.37,-3563.804753,631.6751765,97544.19675
527,-2905.81,3.12481,-3086,-3563.445142,632.8552036,97544.65
528,-2905.53,3.11146,-3085.62,-3563.085789,634.0562071,97545.1155
529,-2905.25,3.09835,-3085.23,-3562.726729,635.2674919,97545.59325
530,-2904.96,3.08554,-3084.83,-3562.355787,636.5012303,97546.08325
531,-2904.67,3.07309,-3084.43,-3561.985285,637.7557447,97546.57325
532,-2904.38,3.06106,-3084.02,-3561.615299,639.0203052,97547.0755
533,-2904.09,3.04952,-3083.61,-3561.245912,640.3054694,97547.57775
534,-2903.8,3.03848,-3083.21,-3560.877138,641.6005704,97548.06775
535,-2903.51,3.02798,-3082.8,-3560.509026,642.9055544,97548.57
536,-2903.22,3.01801,-3082.4,-3560.141562,644.2204285,97549.06
537,-2902.93,3.00859,-3082,-3559.774773,645.545163,97549.55
538,-2902.63,2.99974,-3081.61,-3559.396432,646.9026202,97550.02775
539,-2902.34,2.99149,-3081.23,-3559.031075,648.2576134,97550.49325
540,-2902.05,2.98391,-3080.86,-3558.66654,649.6116609,97550.9465
541,-2901.76,2.97704,-3080.5,-3558.302874,650.985989,97551.3875
542,-2901.47,2.97094,-3080.16,-3557.940152,652.3592392,97551.804
543,-2901.19,2.96564,-3079.83,-3557.590659,653.7403951,97552.20825
544,-2900.91,2.96115,-3079.52,-3557.242159,655.1204138,97552.588
545,-2900.63,2.9575,-3079.22,-3556.894688,656.4992555,97552.9555
546,-2900.35,2.95472,-3078.94,-3556.548282,657.8981463,97553.2985
547,-2900.07,2.95285,-3078.67,-3556.202991,659.2957631,97553.62925
548,-2899.8,2.95187,-3078.42,-3555.871041,660.6798772,97553.9355
549,-2899.53,2.95179,-3078.18,-3555.540193,662.0733519,97554.2295
550,-2899.27,2.95266,-3077.95,-3555.222759,663.4532407,97554.51125
551,-2899,2.95453,-3077.73,-3554.894299,664.8439786,97554.78075
552,-2898.74,2.95749,-3077.53,-3554.579425,666.2209515,97555.02575
553,-2898.49,2.9616,-3077.34,-3554.27821,667.5947061,97555.2585
554,-2898.23,2.96691,-3077.16,-3553.966215,668.9684271,97555.479
555,-2897.99,2.97344,-3076.99,-3553.680214,670.3265832,97555.68725
556,-2897.74,2.98124,-3076.83,-3553.383519,671.6846137,97555.88325
557,-2897.5,2.99033,-3076.68,-3553.100654,673.0179933,97556.067
558,-2897.27,3.00075,-3076.54,-3552.831669,674.3372903,97556.2385
559,-2897.04,3.01252,-3076.4,-3552.564337,675.6547251,97556.41
560,-2896.99,3.01625,-3076.3,-3552.507656,676.7506789,97556.5325
561,-2896.83,3.02714,-3076.18,-3552.324997,677.9617804,97556.6795
562,-2896.59,3.04422,-3076.05,-3552.05192,679.2630803,97556.83875
563,-2896.29,3.06567,-3075.9,-3551.710696,680.6110784,97557.0225
564,-2895.97,3.0896,-3075.76,-3551.34801,681.9697027,97557.194
565,-2895.66,3.11452,-3075.62,-3550.998787,683.3040262,97557.3655
566,-2895.38,3.13962,-3075.5,-3550.686535,684.5905392,97557.5125
567,-2895.15,3.16472,-3075.39,-3550.435532,685.7943517,97557.64725
568,-2894.95,3.1902,-3075.31,-3550.221745,686.9501053,97557.74525
569,-2894.77,3.21672,-3075.24,-3550.033732,688.0586328,97557.831
570,-2894.61,3.24497,-3075.18,-3549.872338,689.1296944,97557.9045
571,-2894.45,3.2755,-3075.12,-3549.713738,690.1659052,97557.978
572,-2894.28,3.30865,-3075.06,-3549.546096,691.2003074,97558.0515
573,-2894.1,3.34455,-3075,-3549.369574,692.2115349,97558.125
574,-2893.91,3.38312,-3074.94,-3549.184072,693.2102885,97558.1985
575,-2893.72,3.42425,-3074.87,-3549.001706,694.184452,97558.28425
576,-2893.52,3.46783,-3074.8,-3548.810092,695.1464096,97558.37
577,-2893.33,3.5138,-3074.74,-3548.633655,696.0611356,97558.4435
578,-2893.15,3.56223,-3074.68,-3548.472482,696.9391423,97558.517
579,-2892.98,3.61323,-3074.63,-3548.326707,697.759101,97558.57825
580,-2892.83,3.66701,-3074.6,-3548.208837,698.5402943,97558.615
581,-2892.68,3.7238,-3074.57,-3548.094655,699.2751522,97558.65175
582,-2892.55,3.78381,-3074.56,-3548.008917,699.9495149,97558.664
583,-2892.42,3.84722,-3074.55,-3547.927345,700.5876622,97558.67625
584,-2892.3,3.9142,-3074.54,-3547.862395,701.1877298,97558.6885
585,-2892.18,3.98493,-3074.54,-3547.802039,701.7405616,97558.6885
586,-2892.07,4.05957,-3074.54,-3547.758723,702.2443067,97558.6885
587,-2891.95,4.1383,-3074.54,-3547.708167,702.723247,97558.6885
588,-2891.85,4.22129,-3074.54,-3547.68733,703.1404257,97558.6885
589,-2891.74,4.30875,-3074.55,-3547.659719,703.5323406,97558.67625
590,-2891.65,4.40091,-3074.57,-3547.662365,703.861964,97558.65175
591,-2891.57,4.49803,-3074.59,-3547.683337,704.1412336,97558.62725
592,-2891.49,4.60037,-3074.63,-3547.710703,704.3820898,97558.57825
593,-2891.43,4.70824,-3074.67,-3547.769344,704.5596632,97558.52925
594,-2891.38,4.82193,-3074.72,-3547.847364,704.6964512,97558.468
595,-2891.34,4.94171,-3074.78,-3547.945095,704.7921397,97558.3945
596,-2891.3,5.06783,-3074.84,-3548.050592,704.8481051,97558.321
597,-2891.27,5.20046,-3074.9,-3548.176314,704.8730928,97558.2475
598,-2891.24,5.33992,-3074.97,-3548.310402,704.8895814,97558.16175
599,-2891.23,5.48634,-3075.05,-3548.477517,704.8517747,97558.06375
600,-2891.22,5.63983,-3075.14,-3548.653292,704.8158503,97557.9535
601,-2891.22,5.80045,-3075.22,-3548.850051,704.7589552,97557.8555
602,-2891.23,5.96814,-3075.32,-3549.067722,704.7024075,97557.733
603,-2891.24,6.14282,-3075.42,-3549.293954,704.6586363,97557.6105
604,-2891.26,6.32427,-3075.52,-3549.540731,704.6369311,97557.488
605,-2891.29,6.51212,-3075.63,-3549.807597,704.637854,97557.35325
606,-2891.32,6.70581,-3075.74,-3550.081617,704.6956372,97557.2185
607,-2891.37,6.90438,-3075.87,-3550.386115,704.7976818,97557.05925
608,-2891.43,7.10698,-3076,-3550.707801,704.9680136,97556.9
609,-2891.49,7.31239,-3076.13,-3551.032928,705.2417051,97556.74075
610,-2891.56,7.51877,-3076.27,-3551.371493,705.6089236,97556.56925
611,-2891.63,7.72401,-3076.4,-3551.708662,706.1058328,97556.41
612,-2891.71,7.92568,-3076.55,-3552.053708,706.7338928,97556.22625
613,-2891.77,8.1059,-3076.67,-3552.347978,707.5518976,97556.07925
614,-2891.83,8.2897,-3076.79,-3552.646633,708.5047784,97555.93225
615,-2891.91,8.46791,-3076.93,-3552.96294,709.5793176,97555.76075
616,-2892.01,8.6303,-3077.1,-3553.284368,710.7774689,97555.5525
617,-2892.13,8.76877,-3077.28,-3553.600993,712.0879421,97555.332
618,-2892.26,8.87808,-3077.47,-3553.894148,713.5081314,97555.09925
619,-2892.39,8.95512,-3077.64,-3554.147772,715.022187,97554.891
620,-2892.51,8.99792,-3077.8,-3554.347202,716.6128027,97554.695
621,-2892.61,9.00463,-3077.93,-3554.477922,718.2519084,97554.53575
622,-2892.68,8.97364,-3078.03,-3554.525709,719.9005504,97554.41325
623,-2892.73,8.90312,-3078.11,-3554.500572,721.5166642,97554.31525
624,-2892.76,8.79204,-3078.17,-3554.401249,723.0483397,97554.24175
625,-2892.78,8.64018,-3078.23,-3554.239721,724.430467,97554.16825
626,-2892.8,8.44876,-3078.28,-3554.029731,725.6490119,97554.107
627,-2892.82,8.22063,-3078.34,-3553.774772,726.6474599,97554.0335
628,-2892.84,7.96032,-3078.39,-3553.480392,727.4200911,97553.97225
629,-2892.85,7.67358,-3078.42,-3553.141386,727.9720007,97553.9355
630,-2892.84,7.36706,-3078.43,-3552.753649,728.3072395,97553.92325
631,-2892.8,7.04786,-3078.4,-3552.313629,728.4399135,97553.96
632,-2892.73,6.72254,-3078.34,-3551.829362,728.3831355,97554.0335
633,-2892.63,6.39662,-3078.25,-3551.30761,728.1724391,97554.14375
634,-2892.49,6.07444,-3078.12,-3550.741439,727.8359636,97554.303
635,-2892.37,5.75012,-3078.04,-3550.197147,727.3391957,97554.401
636,-2892.17,5.45115,-3077.85,-3549.585909,726.7921833,97554.63375
637,-2891.91,5.17708,-3077.59,-3548.931673,726.2238902,97554.95225
638,-2891.6,4.92874,-3077.27,-3548.247706,725.6211575,97555.34425
639,-2891.26,4.70622,-3076.91,-3547.55862,724.9911632,97555.78525
640,-2890.9,4.50746,-3076.53,-3546.874139,724.3454023,97556.25075
641,-2890.52,4.3325,-3076.14,-3546.194313,723.683908,97556.7285
642,-2890.14,4.17977,-3075.75,-3545.541718,723.0264516,97557.20625
643,-2889.76,4.04822,-3075.39,-3544.91507,722.3532465,97557.64725
644,-2889.39,3.93524,-3075.03,-3544.323419,721.6658623,97558.08825
645,-2889.03,3.83953,-3074.67,-3543.765174,720.9870849,97558.52925
646,-2888.66,3.7595,-3074.29,-3543.213888,720.3328304,97558.99475
647,-2888.29,3.69323,-3073.89,-3542.679457,719.6826571,97559.48475
648,-2887.89,3.63871,-3073.47,-3542.12267,719.0863807,97559.99925
649,-2887.49,3.59384,-3073.04,-3541.577704,718.5098478,97560.526
650,-2887.07,3.56689,-3072.57,-3541.03019,717.9568678,97561.10175
651,-2886.65,3.54176,-3072.11,-3540.484906,717.4226774,97561.66525
652,-2886.22,3.51728,-3071.65,-3539.928168,716.9103882,97562.22875
653,-2885.78,3.49416,-3071.21,-3539.360846,716.4297229,97562.76775
654,-2885.34,3.47372,-3070.76,-3538.796807,715.9456513,97563.319
655,-2884.9,3.45685,-3070.3,-3538.237141,715.4782604,97563.8825
656,-2884.46,3.44367,-3069.84,-3537.681996,715.0062342,97564.446
657,-2884.02,3.43363,-3069.37,-3537.130697,714.5302478,97565.02175
658,-2883.59,3.42559,-3068.89,-3536.594098,714.0288573,97565.60975
659,-2883.15,3.41862,-3068.41,-3536.04656,713.5488839,97566.19775
660,-2882.71,3.412,-3067.93,-3535.49945,713.0577765,97566.78575
661,-2882.27,3.40552,-3067.44,-3534.952512,712.5557891,97567.386
662,-2881.82,3.39875,-3066.95,-3534.392969,712.0556953,97567.98625
663,-2881.36,3.39167,-3066.45,-3533.820796,711.557516,97568.59875
664,-2880.91,3.38439,-3065.96,-3533.260628,711.0472116,97569.199
665,-2880.47,3.3768,-3065.48,-3532.71233,710.5037176,97569.787
666,-2880.03,3.36926,-3064.99,-3532.164094,709.9494365,97570.38725
667,-2879.59,3.36176,-3064.51,-3531.615906,709.3737749,97570.97525
668,-2879.16,3.35428,-3064.03,-3531.079993,708.7751031,97571.56325
669,-2878.72,3.34677,-3063.55,-3530.531793,708.1779788,97572.15125
670,-2878.29,3.33921,-3063.06,-3529.995782,707.5579224,97572.7515
671,-2877.86,3.33163,-3062.57,-3529.459747,706.9165359,97573.35175
672,-2877.42,3.32404,-3062.08,-3528.911449,706.2766579,97573.952
673,-2876.98,3.3165,-3061.59,-3528.363213,705.6259608,97574.55225
674,-2876.54,3.30904,-3061.1,-3527.815074,704.9644038,97575.1525
675,-2876.1,3.3017,-3060.6,-3527.267083,704.2813205,97575.765
676,-2875.66,3.29451,-3060.11,-3526.719275,703.5978948,97576.36525
677,-2875.22,3.28746,-3059.61,-3526.171638,702.892907,97576.97775
678,-2874.79,3.28057,-3059.12,-3525.636448,702.1646912,97577.578
679,-2874.35,3.27386,-3058.62,-3525.089228,701.4483375,97578.1905
680,-2873.91,3.26734,-3058.13,-3524.542241,700.7103425,97578.79075
681,-2873.48,3.26103,-3057.63,-3524.007762,699.9596666,97579.40325
682,-2873.04,3.25496,-3057.13,-3523.461326,699.2101495,97580.01575
683,-2872.6,3.24917,-3056.64,-3522.915233,698.4601123,97580.616
684,-2872.17,3.24366,-3056.14,-3522.381734,697.676052,97581.2285
685,-2871.72,3.23869,-3055.63,-3521.824395,696.9262745,97581.85325
686,-2871.28,3.23392,-3055.13,-3521.279552,696.1531916,97582.46575
687,-2870.84,3.22938,-3054.62,-3520.734991,695.3690117,97583.0905
688,-2870.41,3.22507,-3054.12,-3520.202961,694.5827449,97583.703
689,-2869.97,3.22105,-3053.62,-3519.659036,693.7975539,97584.3155
690,-2869.54,3.21737,-3053.13,-3519.127778,692.999508,97584.91575
691,-2869.11,3.21406,-3052.63,-3518.596974,692.2114571,97585.52825
692,-2868.67,3.21114,-3052.13,-3518.054397,691.4243537,97586.14075
693,-2868.24,3.2086,-3051.63,-3517.524535,690.6349854,97586.75325
694,-2867.81,3.20643,-3051.13,-3516.995127,689.8343351,97587.36575
695,-2867.38,3.20459,-3050.64,-3516.466123,689.0543767,97587.966
696,-2866.95,3.20311,-3050.14,-3515.93756,688.2631477,97588.5785
697,-2866.52,3.20197,-3049.64,-3515.409413,687.4819604,97589.191
698,-2866.09,3.20118,-3049.15,-3514.881696,686.7108065,97589.79125
699,-2865.66,3.2007,-3048.65,-3514.354357,685.93909,97590.40375
700,-2865.24,3.20053,-3048.16,-3513.839649,685.1652112,97591.004
701,-2864.82,3.2003,-3047.67,-3513.324868,684.4018775,97591.60425
702,-2864.4,3.20059,-3047.18,-3512.810723,683.6483824,97592.2045
703,-2863.97,3.20134,-3046.69,-3512.284891,682.9063986,97592.80475
704,-2863.55,3.20247,-3046.2,-3511.771776,682.1728367,97593.405
705,-2863.13,3.20387,-3045.71,-3511.258991,681.4387741,97594.00525
706,-2862.71,3.20548,-3045.22,-3510.746463,680.7256026,97594.6055
707,-2862.29,3.20726,-3044.74,-3510.234144,680.0120582,97595.1935
708,-2861.87,3.20917,-3044.25,-3509.721983,679.3088517,97595.79375
709,-2861.45,3.21121,-3043.77,-3509.209982,678.6266507,97596.38175
710,-2861.04,3.21339,-3043.29,-3508.710403,677.9425363,97596.96975
711,-2860.63,3.2157,-3042.81,-3508.210983,677.2581082,97597.55775
712,-2860.22,3.21811,-3042.33,-3507.711685,676.5947385,97598.14575
713,-2859.81,3.22059,-3041.86,-3507.212473,675.9311339,97598.7215
714,-2859.4,3.2231,-3041.38,-3506.713298,675.2886838,97599.3095
715,-2858.99,3.22561,-3040.91,-3506.214122,674.6567612,97599.88525
716,-2858.59,3.22806,-3040.44,-3505.727124,674.0125206,97600.461
717,-2858.18,3.23042,-3039.97,-3505.227764,673.3911728,97601.03675
718,-2857.78,3.23263,-3039.5,-3504.740472,672.7789703,97601.6125
719,-2857.38,3.23466,-3039.03,-3504.252959,672.1668541,97602.18825
720,-2856.97,3.23647,-3038.56,-3503.752926,671.567123,97602.764
721,-2856.58,3.23801,-3038.1,-3503.277062,670.9537672,97603.3275
722,-2856.18,3.23925,-3037.64,-3502.788581,670.363577,97603.891
723,-2855.78,3.24014,-3037.18,-3502.299672,669.7736855,97604.4545
724,-2855.39,3.24064,-3036.73,-3501.822534,669.1825742,97605.00575
725,-2855,3.24071,-3036.27,-3501.34487,668.5811773,97605.56925
726,-2854.61,3.24032,-3035.82,-3500.866642,667.9908982,97606.1205
727,-2854.22,3.23943,-3035.37,-3500.387802,667.4011025,97606.67175
728,-2853.83,3.23798,-3034.92,-3499.908275,666.8118632,97607.223
729,-2853.44,3.23593,-3034.47,-3499.428014,666.2232289,97607.77425
730,-2853.06,3.23323,-3034.02,-3498.959207,665.6230102,97608.3255
731,-2852.67,3.22983,-3033.58,-3498.477292,665.0250763,97608.8645
732,-2852.29,3.22572,-3033.13,-3498.006757,664.4156278,97609.41575
733,-2851.91,3.22084,-3032.69,-3497.535279,663.8069875,97609.95475
734,-2851.53,3.21519,-3032.25,-3497.062858,663.1884597,97610.49375
735,-2851.15,3.20874,-3031.81,-3496.589457,662.5600765,97611.03275
736,-2850.77,3.20147,-3031.38,-3496.115051,661.9218579,97611.5595
737,-2850.39,3.19339,-3030.94,-3495.639653,661.2844861,97612.0985
738,-2850,3.18466,-3030.5,-3495.151208,660.6493142,97612.6375
739,-2849.63,3.17497,-3030.07,-3494.686088,659.9799671,97613.16425
